0.032	0.971	0.044
0.025	0.971	0.032
0.029	0.974	0.040
0.029	0.967	0.040
0.025	0.967	0.044
0.029	0.967	0.036
0.032	0.971	0.036
0.035	0.964	0.044
0.035	0.967	0.044
0.029	0.967	0.040
0.035	0.967	0.040
0.032	0.964	0.048
0.032	0.967	0.029
0.035	0.971	0.040
0.032	0.967	0.036
0.035	0.964	0.040
0.032	0.974	0.044
0.032	0.971	0.044
0.035	0.964	0.044
0.032	0.971	0.040
0.032	0.971	0.040
0.022	0.974	0.040
0.032	0.967	0.040
0.039	0.967	0.036
0.032	0.967	0.044
0.029	0.967	0.044
0.032	0.967	0.044
0.029	0.967	0.040
0.029	0.971	0.040
0.029	0.967	0.051
0.032	0.964	0.048
0.035	0.967	0.036
0.032	0.971	0.040
0.039	0.971	0.044
0.039	0.967	0.040
0.032	0.967	0.044
0.035	0.964	0.032
0.029	0.971	0.036
0.035	0.967	0.040
0.039	0.964	0.044
0.032	0.967	0.036
0.029	0.967	0.040
0.035	0.967	0.029
0.039	0.957	0.032
0.035	0.964	0.048
0.029	0.971	0.040
0.032	0.967	0.036
0.032	0.967	0.040
0.029	0.971	0.044
0.032	0.971	0.044
0.029	0.971	0.048
0.032	0.964	0.036
0.032	0.967	0.040
0.032	0.967	0.044
0.032	0.971	0.044
0.025	0.964	0.036
0.035	0.964	0.048
0.035	0.964	0.044
0.035	0.967	0.040
0.029	0.967	0.036
0.039	0.967	0.044
0.032	0.971	0.040
0.035	0.964	0.040
0.035	0.964	0.044
0.032	0.967	0.036
0.032	0.971	0.051
0.035	0.967	0.044
0.032	0.967	0.040
0.032	0.967	0.044
0.029	0.967	0.036
0.025	0.971	0.036
0.035	0.971	0.036
0.035	0.971	0.044
0.039	0.964	0.044
0.035	0.967	0.040
0.029	0.967	0.044
0.029	0.971	0.048
0.039	0.967	0.036
0.035	0.971	0.036
0.032	0.967	0.044
0.029	0.967	0.036
0.032	0.967	0.040
0.039	0.971	0.040
0.039	0.967	0.044
0.035	0.967	0.036
0.032	0.971	0.040
0.032	0.967	0.040
0.029	0.967	0.044
0.022	0.971	0.048
0.025	0.971	0.040
0.025	0.967	0.044
0.035	0.964	0.040
0.032	0.964	0.040
0.029	0.971	0.044
0.032	0.967	0.040
0.029	0.971	0.040
0.032	0.964	0.044
0.029	0.967	0.048
0.039	0.967	0.044
0.039	0.960	0.036
0.035	0.967	0.040
0.035	0.967	0.036
0.035	0.967	0.044
0.035	0.964	0.036
0.035	0.964	0.032
0.032	0.967	0.048
0.039	0.964	0.040
0.032	0.967	0.036
0.035	0.964	0.044
0.039	0.964	0.044
0.035	0.967	0.044
0.035	0.971	0.040
0.025	0.964	0.040
0.032	0.967	0.048
0.032	0.967	0.040
0.025	0.974	0.040
0.029	0.967	0.044
0.029	0.967	0.044
0.032	0.967	0.036
0.035	0.967	0.040
0.029	0.967	0.044
0.035	0.967	0.040
0.032	0.964	0.036
0.039	0.964	0.029
0.035	0.967	0.044
0.032	0.967	0.029
0.032	0.967	0.040
0.029	0.971	0.036
0.032	0.967	0.040
0.032	0.971	0.036
0.029	0.964	0.040
0.025	0.967	0.040
0.035	0.967	0.051
0.025	0.974	0.048
0.032	0.960	0.070
0.022	0.967	0.044
0.022	0.960	0.048
0.012	0.967	0.051
0.008	0.971	0.055
0.008	0.967	0.044
0.012	0.954	0.032
0.015	0.950	0.036
0.001	0.957	0.021
0.001	0.967	0.044
-0.002	0.988	0.044
-0.006	0.995	0.036
-0.016	0.947	0.040
-0.006	0.947	0.032
-0.006	0.957	0.044
-0.009	0.905	0.014
-0.019	0.919	0.014
-0.029	0.971	0.055
-0.033	0.995	0.036
-0.057	1.033	0.025
-0.060	1.043	0.006
-0.071	1.012	-0.009
-0.064	0.988	-0.001
-0.053	0.978	-0.020
-0.036	0.967	-0.020
-0.060	0.967	-0.028
-0.077	1.009	-0.020
-0.091	1.033	-0.028
-0.091	1.019	-0.024
-0.071	0.981	0.014
-0.129	0.974	0.002
-0.060	0.964	-0.062
-0.060	0.947	-0.058
-0.077	0.954	-0.039
-0.071	0.991	-0.024
-0.101	1.002	0.029
-0.064	1.002	0.014
-0.098	1.002	-0.028
-0.084	0.995	-0.028
-0.081	0.974	0.002
-0.081	0.985	-0.028
-0.060	0.974	-0.047
-0.053	0.967	-0.088
-0.060	0.974	-0.080
-0.067	0.947	-0.073
-0.071	1.015	-0.080
-0.067	0.971	-0.065
-0.064	0.881	-0.080
-0.088	1.060	0.002
-0.071	0.967	-0.047
-0.071	0.895	0.006
-0.084	0.974	0.032
-0.067	0.991	0.017
-0.053	0.995	0.036
-0.064	1.009	-0.009
-0.091	1.015	-0.016
-0.101	1.019	-0.047
-0.088	0.988	-0.050
-0.091	0.981	-0.020
-0.101	0.964	-0.028
-0.101	0.947	-0.062
-0.105	0.947	-0.069
-0.101	0.967	-0.032
-0.101	0.971	-0.028
-0.047	0.981	0.014
0.005	1.040	-0.016
-0.101	0.964	-0.028
-0.177	0.854	-0.032
-0.129	0.960	-0.047
-0.036	1.043	-0.005
-0.006	1.067	-0.028
-0.064	0.971	-0.032
-0.074	1.009	-0.009
-0.101	0.991	-0.077
-0.112	1.005	-0.050
-0.108	0.978	-0.039
-0.098	0.988	-0.024
-0.122	0.964	-0.032
-0.142	0.974	-0.032
-0.142	0.971	-0.047
-0.125	0.967	-0.043
-0.112	0.974	-0.047
-0.105	0.991	-0.050
-0.115	1.040	-0.028
-0.112	0.985	-0.077
-0.118	0.988	-0.043
-0.112	0.978	-0.054
-0.112	0.978	-0.043
-0.108	0.974	-0.043
-0.105	0.978	-0.050
-0.105	0.974	-0.050
-0.108	0.940	-0.069
-0.098	1.015	-0.054
-0.105	0.985	-0.062
-0.094	0.981	-0.047
-0.101	0.978	-0.065
-0.115	0.912	-0.077
-0.094	1.033	-0.039
-0.101	0.995	-0.050
-0.105	0.974	-0.047
-0.098	0.985	-0.058
-0.101	0.971	-0.062
-0.105	0.981	-0.065
-0.105	0.981	-0.062
-0.101	0.974	-0.065
-0.118	0.971	-0.058
-0.094	0.985	-0.043
-0.094	0.985	-0.058
-0.098	0.985	-0.092
-0.101	0.978	-0.084
-0.098	0.933	-0.077
-0.094	0.881	-0.073
-0.098	0.978	-0.024
-0.098	1.009	-0.009
-0.108	1.043	0.002
-0.115	1.036	0.014
-0.088	0.978	-0.009
-0.074	0.978	-0.013
-0.081	0.981	-0.032
-0.077	1.005	-0.043
-0.081	0.981	-0.069
-0.081	0.967	-0.005
-0.071	0.964	-0.073
-0.098	0.981	-0.137
-0.091	0.964	-0.092
-0.105	0.974	-0.096
-0.091	0.981	-0.103
-0.094	0.971	-0.111
-0.101	0.974	-0.099
-0.101	0.974	-0.073
-0.091	0.995	-0.043
-0.091	1.005	0.017
-0.105	0.985	-0.009
-0.101	0.971	-0.028
-0.094	0.978	-0.028
-0.081	0.974	-0.028
-0.094	0.988	-0.035
-0.105	0.981	-0.028
-0.122	0.971	-0.028
-0.112	0.981	-0.050
-0.091	0.974	-0.069
-0.091	0.978	-0.096
-0.132	0.974	-0.020
-0.115	0.981	-0.096
-0.077	0.960	-0.148
-0.091	0.950	-0.163
-0.105	0.964	-0.077
