-0.118	0.857	0.620
-0.029	0.847	0.608
-0.050	0.840	0.586
-0.125	0.850	0.590
-0.129	0.864	0.563
-0.067	0.864	0.499
-0.009	0.868	0.511
0.012	0.868	0.469
-0.029	0.847	0.368
-0.105	0.795	0.341
-0.197	0.696	0.352
-0.214	0.634	0.364
-0.153	0.627	0.330
-0.009	0.634	0.296
0.100	0.661	0.281
0.097	0.696	0.288
0.018	0.720	0.307
-0.071	0.768	0.330
-0.115	0.833	0.356
-0.118	0.885	0.352
-0.053	0.950	0.315
0.008	1.026	0.255
0.001	1.095	0.258
-0.074	1.115	0.281
-0.142	1.091	0.288
-0.163	1.077	0.334
-0.118	1.095	0.428
-0.153	1.095	0.556
-0.221	1.005	0.631
-0.289	0.885	0.541
-0.170	0.902	0.435
0.012	1.095	0.518
0.179	1.170	0.556
0.083	1.019	0.473
-0.098	0.950	0.507
-0.283	0.926	0.620
-0.313	0.878	0.650
-0.272	0.802	0.593
-0.156	0.754	0.503
-0.170	0.795	0.465
-0.262	0.885	0.484
-0.337	0.940	0.469
-0.344	0.868	0.409
-0.317	0.785	0.341
-0.238	0.751	0.330
-0.153	0.723	0.330
-0.129	0.685	0.337
-0.156	0.685	0.360
-0.242	0.696	0.360
-0.324	0.730	0.375
-0.330	0.771	0.368
-0.286	0.840	0.360
-0.242	0.868	0.360
-0.228	0.871	0.326
-0.207	0.875	0.300
-0.190	0.875	0.288
-0.207	0.943	0.281
-0.238	0.998	0.285
-0.235	0.974	0.285
-0.231	0.954	0.285
-0.194	0.985	0.300
-0.183	1.036	0.311
-0.190	1.036	0.304
-0.166	1.057	0.330
-0.132	1.074	0.405
-0.094	1.012	0.443
-0.101	0.916	0.473
-0.091	0.912	0.526
-0.101	0.960	0.526
-0.163	1.143	0.590
-0.341	1.304	0.650
-0.361	1.174	0.748
-0.265	0.991	0.744
-0.153	0.868	0.684
-0.098	0.844	0.597
-0.118	0.850	0.548
-0.153	0.909	0.537
-0.108	0.981	0.484
-0.064	0.981	0.420
-0.033	0.933	0.341
-0.016	0.868	0.277
-0.057	0.799	0.273
-0.122	0.720	0.270
-0.163	0.613	0.277
-0.156	0.569	0.288
-0.081	0.555	0.285
0.053	0.603	0.281
0.090	0.658	0.251
0.053	0.706	0.247
-0.057	0.765	0.281
-0.156	0.857	0.307
-0.156	0.902	0.315
-0.105	0.978	0.258
-0.012	1.084	0.176
-0.019	1.167	0.168
-0.088	1.177	0.187
-0.129	1.139	0.213
-0.115	1.129	0.266
-0.122	1.170	0.349
-0.228	1.132	0.514
-0.337	1.067	0.676
-0.303	0.875	0.507
-0.029	0.991	0.469
0.169	1.105	0.507
0.203	1.105	0.503
-0.009	1.036	0.608
-0.166	0.988	0.657
-0.259	0.974	0.654
-0.269	0.940	0.575
-0.252	0.930	0.526
-0.221	0.988	0.514
-0.248	1.043	0.492
-0.259	0.964	0.435
-0.255	0.857	0.383
-0.163	0.716	0.341
-0.064	0.613	0.296
-0.053	0.534	0.277
-0.077	0.548	0.288
-0.173	0.661	0.322
-0.279	0.668	0.345
-0.372	0.637	0.334
-0.324	0.661	0.277
-0.255	0.665	0.266
-0.242	0.720	0.262
-0.269	0.868	0.273
-0.286	0.978	0.300
-0.231	1.050	0.319
-0.098	1.235	0.518
0.135	1.187	0.612
0.100	0.912	0.590
-0.166	0.919	0.627
-0.378	1.015	0.785
-0.519	1.036	0.891
-0.464	0.895	0.827
-0.293	0.806	0.691
-0.108	0.857	0.646
0.046	0.957	0.620
0.077	0.995	0.492
0.035	1.022	0.416
-0.047	1.081	0.398
-0.118	1.026	0.394
-0.139	0.940	0.383
-0.166	0.799	0.375
-0.194	0.699	0.345
-0.183	0.630	0.311
-0.132	0.544	0.273
-0.009	0.534	0.243
0.059	0.544	0.232
0.080	0.579	0.198
0.046	0.658	0.209
-0.064	0.689	0.221
-0.153	0.747	0.258
-0.187	0.899	0.311
-0.146	0.995	0.315
-0.026	1.098	0.251
0.032	1.184	0.183
-0.064	1.291	0.194
-0.163	1.328	0.236
-0.211	1.304	0.337
-0.303	1.222	0.496
-0.320	1.119	0.533
-0.259	1.015	0.488
-0.029	1.081	0.439
0.206	1.229	0.484
0.261	1.132	0.469
0.018	0.943	0.529
-0.207	0.864	0.544
-0.337	0.868	0.601
-0.351	0.881	0.590
-0.265	0.892	0.511
-0.197	0.926	0.443
-0.183	0.985	0.413
-0.204	1.009	0.405
-0.238	0.943	0.337
-0.252	0.844	0.285
-0.183	0.771	0.285
-0.122	0.668	0.270
-0.118	0.572	0.258
-0.146	0.541	0.270
-0.224	0.565	0.319
-0.310	0.610	0.368
-0.327	0.675	0.364
-0.303	0.709	0.375
-0.262	0.785	0.371
-0.252	0.902	0.420
-0.265	0.967	0.394
-0.204	1.002	0.304
-0.142	1.019	0.262
-0.125	1.060	0.273
-0.163	1.101	0.334
-0.228	1.053	0.337
