-0.402	1.112	0.266
-0.218	1.050	0.240
-0.139	1.081	0.277
-0.122	1.022	0.236
-0.132	0.936	0.194
-0.125	0.919	0.209
-0.129	0.912	0.224
-0.163	0.868	0.240
-0.159	0.830	0.221
-0.142	0.802	0.209
-0.142	0.758	0.206
-0.173	0.744	0.202
-0.187	0.765	0.213
-0.204	0.771	0.202
-0.228	0.709	0.149
-0.190	0.771	0.115
-0.142	0.981	0.134
-0.108	1.081	0.153
-0.170	0.795	0.070
-0.146	0.737	0.063
-0.122	0.899	0.070
-0.235	1.029	0.153
-0.283	0.933	0.172
-0.173	0.782	0.085
-0.074	0.785	0.044
-0.081	0.878	0.108
-0.177	1.067	0.375
-0.125	1.211	0.541
0.227	1.346	0.458
0.490	1.335	0.213
-0.146	1.095	0.179
-0.522	1.277	0.480
-0.505	1.235	0.620
-0.043	1.174	0.337
0.203	1.119	0.176
0.200	1.098	0.228
0.155	1.070	0.217
0.107	0.998	0.187
0.070	0.923	0.191
-0.006	0.840	0.224
-0.115	0.802	0.255
-0.122	0.806	0.307
0.001	0.830	0.247
0.070	0.864	0.160
0.042	0.875	0.134
-0.036	0.850	0.138
-0.060	0.785	0.112
-0.047	0.747	0.081
-0.012	0.744	0.115
0.056	0.813	0.115
0.056	0.809	0.085
0.035	0.864	0.085
-0.023	0.902	0.127
-0.053	0.881	0.172
-0.023	0.864	0.164
-0.019	0.806	0.183
-0.088	0.754	0.194
-0.088	0.737	0.179
0.018	0.720	0.172
0.008	0.985	0.326
-0.115	1.366	0.537
-0.337	1.411	0.684
-0.385	0.888	0.484
-0.122	0.837	0.492
0.213	1.383	0.544
-0.259	1.270	0.496
-0.303	1.019	0.349
-0.118	0.978	0.078
-0.033	1.297	0.093
-0.187	1.431	0.153
-0.365	1.390	0.130
-0.330	1.194	-0.009
-0.153	1.098	-0.035
-0.105	1.077	0.014
-0.136	0.954	0.070
-0.146	0.789	0.138
-0.142	0.685	0.164
-0.118	0.620	0.221
-0.159	0.551	0.281
-0.211	0.503	0.270
-0.201	0.534	0.202
-0.153	0.679	0.224
-0.091	0.792	0.176
-0.036	0.916	0.093
-0.016	1.015	0.032
-0.023	1.040	-0.020
-0.067	0.974	0.002
-0.153	0.899	-0.024
-0.173	0.912	-0.024
-0.201	0.971	0.029
-0.252	1.033	0.127
-0.214	1.150	0.360
-0.091	1.201	0.522
0.248	1.191	0.624
0.432	0.926	0.435
-0.036	0.782	0.206
-0.515	1.150	0.548
-0.358	1.401	0.567
-0.101	1.342	0.322
0.066	1.153	0.081
0.070	1.177	0.142
0.083	1.184	0.206
0.090	1.081	0.176
0.049	0.981	0.202
0.049	0.923	0.262
-0.009	0.868	0.266
-0.064	0.830	0.307
-0.067	0.768	0.304
-0.019	0.713	0.236
-0.019	0.723	0.187
-0.050	0.792	0.187
-0.016	0.785	0.157
-0.006	0.692	0.104
0.049	0.658	0.089
0.121	0.668	0.051
0.128	0.765	0.032
0.005	0.861	0.104
-0.115	0.854	0.168
-0.265	0.933	0.232
-0.242	1.022	0.183
-0.108	0.981	0.145
0.001	0.816	0.066
-0.012	0.833	0.149
0.015	1.005	0.356
0.066	1.180	0.642
-0.262	0.995	0.740
-0.570	0.727	0.642
-0.180	0.868	0.492
0.142	1.373	0.435
0.053	1.438	0.319
-0.064	1.332	0.168
-0.146	1.328	0.089
-0.238	1.431	0.078
-0.300	1.404	0.115
-0.300	1.191	0.036
-0.228	1.053	0.066
