-0.272	0.998	0.285
-0.183	1.009	0.236
-0.156	1.026	0.288
-0.173	1.012	0.322
-0.194	0.957	0.315
-0.194	0.905	0.273
-0.177	0.895	0.273
-0.159	0.875	0.266
-0.139	0.844	0.262
-0.132	0.885	0.270
-0.156	0.919	0.273
-0.183	0.943	0.255
-0.211	0.960	0.228
-0.252	0.940	0.213
-0.272	0.916	0.217
-0.296	0.881	0.217
-0.313	0.881	0.258
-0.272	0.926	0.285
-0.272	0.916	0.266
-0.320	0.878	0.236
-0.283	1.070	0.371
-0.081	1.263	0.492
0.271	1.376	0.499
0.265	1.077	0.300
-0.183	0.826	0.319
-0.536	0.830	0.575
-0.744	0.665	0.763
-0.549	0.551	0.567
-0.293	0.648	0.413
0.049	0.930	0.326
0.261	1.287	0.202
0.278	1.270	0.198
-0.029	0.930	0.194
-0.180	0.861	0.224
-0.224	0.926	0.311
-0.221	0.981	0.304
-0.194	0.991	0.337
-0.153	0.967	0.292
-0.098	0.930	0.224
-0.081	0.905	0.187
-0.101	0.892	0.206
-0.149	0.885	0.224
-0.211	0.902	0.232
-0.228	0.905	0.224
-0.255	0.940	0.209
-0.283	0.902	0.191
-0.279	0.861	0.202
-0.211	0.909	0.232
-0.139	0.974	0.236
-0.094	0.988	0.194
-0.081	0.919	0.160
-0.071	0.988	0.194
-0.029	1.167	0.232
-0.105	1.394	0.300
-0.324	1.383	0.526
-0.354	1.150	0.518
-0.074	0.899	0.428
0.248	0.795	0.266
0.364	0.761	0.288
0.234	0.679	0.420
-0.136	0.610	0.575
-0.519	0.709	0.541
-0.611	0.847	0.522
-0.501	0.981	0.443
-0.242	0.950	0.341
-0.159	0.964	0.236
-0.108	1.026	0.262
-0.105	1.033	0.330
-0.122	0.950	0.364
-0.173	0.878	0.341
-0.204	0.871	0.334
-0.235	0.868	0.334
-0.262	0.871	0.334
-0.231	0.881	0.292
-0.204	0.899	0.262
-0.204	0.912	0.236
-0.235	0.909	0.240
-0.255	0.899	0.262
-0.231	0.875	0.255
-0.211	0.857	0.247
-0.170	0.916	0.266
-0.156	0.971	0.307
-0.211	0.967	0.311
-0.187	1.091	0.443
0.039	1.315	0.548
0.265	1.328	0.458
0.005	1.043	0.379
-0.481	0.813	0.556
-0.755	0.630	0.759
-0.584	0.520	0.642
-0.307	0.593	0.488
-0.019	0.768	0.394
0.142	0.947	0.326
0.186	1.060	0.288
-0.050	0.991	0.368
-0.149	0.864	0.405
-0.129	0.857	0.379
-0.149	0.857	0.371
-0.197	0.871	0.416
-0.170	0.912	0.420
-0.091	0.954	0.349
-0.002	0.950	0.262
0.053	0.923	0.236
0.046	0.881	0.236
-0.006	0.881	0.224
-0.043	0.888	0.255
-0.098	0.923	0.270
-0.115	0.947	0.228
-0.122	0.899	0.202
-0.122	0.840	0.194
-0.125	0.905	0.281
-0.159	0.981	0.341
-0.180	0.947	0.277
-0.094	0.960	0.149
