-0.139	1.311	0.292
-0.409	1.555	0.575
-0.474	1.205	0.556
-0.269	0.833	0.398
0.172	0.716	0.270
0.449	0.679	0.273
0.330	0.544	0.375
-0.194	0.558	0.590
-0.618	0.833	0.593
-0.659	1.088	0.499
-0.515	0.947	0.432
-0.358	0.809	0.194
-0.242	0.974	0.191
-0.187	1.105	0.262
-0.125	1.029	0.300
-0.112	0.974	0.307
-0.190	0.960	0.292
-0.272	0.936	0.326
-0.303	0.895	0.326
-0.269	0.861	0.319
-0.163	0.892	0.281
-0.125	0.902	0.277
-0.159	0.905	0.243
-0.214	0.923	0.262
-0.248	0.923	0.270
-0.245	0.885	0.243
-0.235	0.823	0.228
-0.197	0.850	0.262
-0.201	0.923	0.288
-0.218	0.957	0.307
-0.194	1.074	0.413
-0.006	1.198	0.435
0.299	1.280	0.413
0.152	1.081	0.247
-0.259	0.899	0.315
-0.614	0.871	0.571
-0.710	0.703	0.684
-0.495	0.624	0.578
-0.204	0.672	0.454
0.056	0.850	0.386
0.217	1.026	0.352
0.128	0.988	0.243
-0.146	0.936	0.273
-0.265	0.950	0.390
-0.286	0.964	0.424
-0.180	0.988	0.341
-0.122	0.985	0.277
-0.088	0.991	0.281
-0.071	0.981	0.266
-0.081	0.936	0.255
-0.101	0.899	0.232
-0.125	0.892	0.273
-0.142	0.895	0.281
-0.173	0.892	0.262
-0.173	0.878	0.247
-0.166	0.868	0.224
-0.153	0.854	0.236
-0.115	0.847	0.236
-0.074	0.861	0.232
-0.077	0.912	0.266
-0.153	0.964	0.304
-0.190	0.964	0.258
-0.118	1.029	0.134
-0.016	1.225	0.138
-0.122	1.524	0.232
-0.395	1.603	0.563
-0.590	1.153	0.646
-0.354	0.572	0.439
0.008	0.465	0.352
0.323	0.486	0.420
0.196	0.562	0.499
-0.211	0.820	0.541
-0.484	1.098	0.518
-0.508	1.050	0.379
-0.457	0.864	0.273
-0.337	0.909	0.236
-0.166	1.029	0.292
-0.047	0.978	0.307
0.035	0.892	0.266
-0.091	0.864	0.296
-0.228	0.888	0.368
-0.307	0.899	0.311
-0.224	0.905	0.224
-0.170	0.936	0.191
-0.146	0.971	0.164
-0.201	0.930	0.149
-0.242	0.912	0.149
-0.283	0.909	0.206
-0.293	0.930	0.217
-0.235	0.957	0.243
-0.156	0.964	0.258
-0.187	1.002	0.224
-0.310	1.046	0.240
-0.211	1.139	0.322
