0.018	0.056	-1.003
-0.023	0.053	-1.131
0.015	0.043	-1.123
0.059	0.080	-1.082
0.142	0.094	-0.984
0.217	0.101	-0.928
0.275	0.091	-0.894
0.343	0.043	-0.916
0.388	-0.026	-0.928
0.419	-0.140	-0.984
0.340	-0.236	-0.961
0.265	-0.329	-0.928
0.186	-0.363	-0.928
0.169	-0.332	-0.950
0.186	-0.250	-0.950
0.206	-0.153	-0.920
0.203	-0.088	-0.916
0.183	-0.095	-0.995
0.176	-0.177	-1.078
0.135	-0.239	-1.086
0.080	-0.281	-1.040
0.070	-0.318	-0.954
0.059	-0.315	-1.003
0.097	-0.260	-1.071
0.152	-0.181	-1.097
0.186	-0.177	-1.089
0.203	-0.167	-1.074
0.196	-0.167	-1.014
0.183	-0.167	-0.976
0.142	-0.160	-0.950
0.104	-0.167	-0.954
0.094	-0.181	-0.969
0.087	-0.191	-0.995
0.104	-0.177	-1.014
0.131	-0.171	-1.014
0.152	-0.167	-0.984
0.172	-0.191	-0.935
0.183	-0.198	-0.916
0.206	-0.160	-0.912
0.237	-0.133	-0.901
0.244	-0.085	-0.905
0.241	-0.061	-0.916
0.213	-0.054	-0.946
0.165	-0.074	-1.018
0.107	-0.136	-1.089
0.077	-0.174	-1.135
0.063	-0.205	-1.097
0.066	-0.198	-1.007
0.080	-0.157	-0.946
0.114	-0.088	-0.916
0.159	-0.030	-0.973
0.179	-0.023	-1.018
0.179	-0.043	-1.082
0.162	-0.092	-1.089
0.135	-0.147	-1.052
0.107	-0.164	-1.033
0.094	-0.181	-1.014
0.066	-0.171	-0.958
0.066	-0.157	-0.931
0.248	-0.195	-0.988
0.179	-0.164	-1.056
0.131	-0.095	-0.954
0.046	-0.043	-0.852
-0.040	-0.105	-0.894
-0.033	-0.181	-1.040
0.049	-0.184	-1.089
0.138	-0.150	-1.074
0.183	-0.140	-1.059
0.254	-0.157	-1.018
0.333	-0.191	-0.965
0.336	-0.150	-0.988
0.278	-0.143	-0.976
0.206	-0.171	-1.018
0.142	-0.205	-1.048
0.142	-0.229	-1.022
0.220	-0.219	-1.025
0.210	-0.226	-0.992
0.152	-0.205	-0.946
0.059	-0.195	-0.875
0.008	-0.246	-0.830
0.094	-0.253	-0.928
0.241	-0.232	-0.984
0.302	-0.232	-0.992
0.285	-0.222	-0.980
0.251	-0.253	-0.965
0.241	-0.284	-0.973
0.244	-0.308	-0.988
0.224	-0.274	-0.946
0.169	-0.239	-0.894
0.087	-0.253	-0.882
0.111	-0.294	-0.901
0.206	-0.305	-0.920
0.278	-0.257	-0.901
0.316	-0.226	-0.890
0.323	-0.215	-0.920
0.316	-0.208	-0.946
0.299	-0.198	-0.943
0.261	-0.212	-0.939
0.203	-0.232	-0.958
0.172	-0.263	-0.976
0.155	-0.308	-0.992
0.162	-0.325	-0.984
0.176	-0.318	-0.969
0.200	-0.291	-0.954
0.220	-0.267	-0.954
0.193	-0.250	-0.958
0.313	-0.291	-1.014
0.436	-0.370	-1.120
0.258	-0.257	-1.010
0.162	-0.129	-0.833
0.046	-0.157	-0.830
-0.033	-0.315	-0.961
0.001	-0.356	-1.029
0.049	-0.346	-0.995
0.100	-0.318	-0.965
0.104	-0.312	-0.920
0.193	-0.322	-0.848
0.302	-0.250	-0.943
0.306	-0.208	-0.958
0.268	-0.222	-0.961
0.220	-0.250	-1.014
0.189	-0.270	-1.025
0.159	-0.246	-0.969
0.083	-0.274	-0.965
0.059	-0.305	-0.995
0.029	-0.332	-1.018
0.073	-0.353	-1.022
0.162	-0.353	-1.010
0.285	-0.360	-1.025
0.391	-0.301	-0.995
0.429	-0.274	-0.980
0.405	-0.301	-0.965
0.323	-0.332	-0.961
0.237	-0.343	-0.984
0.148	-0.360	-0.980
0.087	-0.373	-0.954
0.066	-0.367	-0.935
0.070	-0.353	-0.954
0.090	-0.315	-0.935
0.104	-0.284	-0.905
0.189	-0.291	-0.931
0.302	-0.294	-0.976
0.241	-0.322	-0.946
0.121	-0.287	-0.890
-0.006	-0.312	-0.803
0.029	-0.356	-0.897
0.135	-0.363	-0.969
0.196	-0.343	-0.999
0.261	-0.322	-0.980
0.275	-0.308	-0.958
0.309	-0.325	-0.931
0.309	-0.343	-0.928
0.237	-0.305	-0.924
0.196	-0.291	-0.939
0.176	-0.322	-0.961
0.162	-0.339	-0.973
0.152	-0.343	-0.954
0.145	-0.336	-0.939
0.159	-0.349	-0.943
0.196	-0.363	-0.943
0.224	-0.367	-0.950
0.230	-0.367	-0.935
0.234	-0.353	-0.916
0.217	-0.332	-0.924
0.200	-0.329	-0.916
0.179	-0.318	-0.920
0.165	-0.322	-0.920
0.152	-0.329	-0.931
