0.012	0.005	-0.943
0.049	0.039	-0.973
0.080	0.060	-1.007
0.087	0.025	-1.007
0.087	-0.019	-1.014
0.059	-0.037	-1.022
0.015	-0.019	-1.025
-0.009	0.001	-1.029
-0.040	0.012	-1.048
-0.071	0.029	-1.097
-0.077	0.025	-1.127
-0.067	0.018	-1.150
-0.053	0.029	-1.142
-0.023	0.032	-1.116
-0.006	0.022	-1.086
0.008	-0.002	-1.052
0.042	-0.026	-1.044
0.053	-0.037	-1.056
0.070	-0.033	-1.056
0.070	-0.033	-1.056
0.073	-0.050	-1.067
0.073	-0.054	-1.029
0.059	-0.061	-1.003
0.056	-0.061	-0.980
0.053	-0.061	-0.976
0.042	-0.064	-0.992
0.022	-0.064	-1.010
-0.006	-0.064	-1.007
-0.026	-0.067	-0.988
-0.033	-0.074	-0.988
-0.029	-0.064	-0.984
-0.009	-0.064	-0.973
0.022	-0.057	-0.969
0.049	-0.071	-0.984
0.059	-0.071	-0.992
0.070	-0.074	-0.995
0.073	-0.088	-1.007
0.066	-0.085	-1.003
0.063	-0.095	-1.007
0.056	-0.102	-0.999
0.053	-0.116	-0.992
0.049	-0.122	-0.988
0.039	-0.122	-0.980
0.035	-0.116	-0.961
0.025	-0.109	-0.958
0.029	-0.105	-0.965
0.025	-0.098	-0.984
0.032	-0.105	-0.969
0.032	-0.112	-0.969
0.025	-0.109	-0.958
0.022	-0.116	-0.961
0.008	-0.109	-0.969
0.029	-0.122	-0.961
0.018	-0.109	-0.984
0.025	-0.112	-0.995
0.029	-0.109	-1.003
0.022	-0.092	-1.003
-0.009	-0.085	-0.995
-0.040	-0.081	-0.969
-0.053	-0.061	-0.954
-0.060	-0.129	-0.909
-0.019	-0.222	-0.781
0.025	-0.116	-0.939
-0.002	-0.037	-1.093
-0.060	-0.006	-1.120
-0.132	0.032	-1.010
-0.163	0.043	-0.897
-0.173	-0.002	-0.871
-0.149	-0.054	-0.882
-0.118	-0.085	-0.924
-0.091	-0.081	-0.969
-0.067	-0.067	-0.973
-0.040	-0.023	-0.965
-0.023	0.025	-1.010
-0.002	0.087	-1.101
-0.009	0.111	-1.157
-0.036	0.118	-1.153
-0.081	0.091	-1.127
-0.132	0.063	-1.029
-0.163	0.046	-1.089
-0.211	-0.040	-1.003
-0.214	-0.057	-0.992
-0.207	-0.088	-0.946
-0.197	-0.088	-0.920
-0.204	-0.081	-0.943
-0.180	-0.061	-0.969
-0.142	-0.030	-1.056
-0.081	-0.002	-1.165
-0.043	0.036	-1.172
-0.016	0.087	-1.112
-0.026	0.122	-1.044
-0.064	0.149	-0.984
-0.101	0.156	-0.973
-0.139	0.163	-0.992
-0.156	0.166	-0.988
