-0.088	0.012	-0.690
-0.139	-0.092	-0.905
-0.180	-0.122	-0.950
-0.173	-0.078	-0.912
-0.146	0.049	-1.018
-0.088	0.256	-1.120
-0.115	0.558	-1.172
-0.029	0.850	-1.033
0.128	0.864	-1.097
0.224	0.593	-1.127
0.145	0.393	-1.078
0.100	0.266	-1.018
0.022	0.135	-1.014
0.032	0.098	-1.037
0.012	0.122	-0.999
-0.094	0.173	-0.954
-0.159	0.273	-0.965
-0.187	0.287	-1.018
-0.207	0.259	-1.101
-0.197	0.311	-1.037
-0.149	0.397	-0.939
-0.064	0.462	-0.848
0.029	0.304	-0.912
0.118	0.139	-1.029
0.159	0.029	-1.074
0.172	0.012	-1.025
0.165	0.094	-1.037
0.128	0.252	-1.007
0.063	0.407	-0.897
0.008	0.476	-0.867
-0.129	0.500	-0.988
-0.286	0.479	-1.029
-0.344	0.390	-0.969
-0.262	0.304	-0.879
-0.166	0.204	-0.833
-0.043	0.115	-0.867
0.056	0.073	-1.007
0.100	0.067	-1.135
0.121	0.128	-1.214
0.056	0.393	-1.089
0.035	0.517	-1.059
0.063	0.489	-1.097
0.066	0.434	-1.018
0.053	0.314	-0.924
-0.002	0.197	-0.830
-0.098	0.098	-0.830
-0.190	0.049	-0.875
-0.245	0.053	-0.920
-0.201	0.166	-0.833
-0.204	0.242	-0.758
-0.194	0.269	-0.807
-0.156	0.249	-0.931
-0.074	0.256	-0.988
0.046	0.290	-1.040
0.138	0.321	-1.082
0.142	0.328	-1.127
0.066	0.335	-1.086
0.001	0.376	-1.063
-0.023	0.362	-1.078
-0.077	0.307	-1.029
-0.125	0.235	-1.018
-0.156	0.170	-0.984
-0.190	0.135	-1.093
-0.194	0.180	-1.165
-0.139	0.273	-1.296
-0.067	0.407	-1.240
-0.053	0.441	-1.172
-0.084	0.417	-1.330
-0.064	0.421	-1.504
-0.040	0.575	-1.519
-0.026	0.641	-1.458
-0.101	0.586	-1.443
-0.252	0.459	-1.541
-0.248	0.225	-1.549
-0.094	-0.174	-1.263
-0.019	-0.294	-1.432
0.186	-0.157	-1.594
0.189	-0.085	-1.360
0.203	0.022	-1.056
0.073	-0.026	-0.879
-0.242	-0.081	-0.890
-0.488	-0.047	-0.928
-0.621	0.046	-0.973
-0.484	0.204	-0.912
-0.399	0.321	-0.871
-0.289	0.400	-0.856
-0.300	0.410	-0.867
-0.224	0.331	-0.848
-0.122	0.242	-0.822
-0.084	0.183	-0.709
-0.071	0.128	-0.585
-0.242	-0.074	-0.498
-0.255	-0.318	-0.577
-0.252	-0.545	-0.803
-0.016	-0.611	-0.958
0.135	-0.483	-0.969
0.268	-0.312	-0.758
0.521	-0.274	-0.687
0.607	-0.373	-0.581
0.429	-0.401	-0.431
0.001	-0.263	-0.382
-0.269	-0.164	-0.446
-0.348	-0.308	-0.619
-0.156	-0.542	-0.698
-0.026	-0.538	-0.811
0.066	-0.459	-0.837
0.018	-0.356	-0.848
-0.016	-0.343	-0.905
-0.040	-0.346	-0.931
-0.173	-0.329	-1.078
-0.163	-0.339	-1.199
0.066	-0.315	-1.244
-0.183	-0.322	-1.071
-0.327	-0.360	-0.969
-0.348	-0.380	-1.056
-0.053	-0.373	-1.172
0.206	-0.353	-1.244
0.473	-0.353	-1.259
0.617	-0.384	-1.229
0.494	-0.363	-1.184
0.213	-0.322	-1.048
-0.060	-0.312	-1.010
-0.159	-0.287	-1.010
-0.245	-0.294	-1.078
-0.313	-0.315	-1.044
-0.286	-0.222	-0.984
-0.224	-0.016	-0.950
-0.142	-0.026	-1.025
-0.012	-0.122	-1.059
0.107	-0.171	-0.999
0.131	-0.160	-0.950
0.094	-0.177	-0.928
0.001	-0.195	-0.931
-0.084	-0.198	-0.950
-0.166	-0.215	-0.939
-0.207	-0.171	-0.920
-0.180	-0.119	-0.924
-0.084	-0.092	-1.052
0.029	-0.164	-1.082
0.104	-0.260	-1.025
0.104	-0.305	-1.044
0.046	-0.250	-1.010
-0.036	-0.205	-1.018
-0.091	-0.174	-1.037
-0.115	-0.177	-1.018
-0.187	-0.205	-0.999
-0.248	-0.257	-0.988
-0.262	-0.263	-1.010
-0.218	-0.208	-0.969
-0.112	-0.133	-0.943
-0.002	-0.078	-0.939
0.070	-0.095	-0.969
0.087	-0.157	-1.014
0.056	-0.202	-1.014
0.029	-0.202	-1.010
-0.036	-0.164	-0.999
-0.105	-0.164	-1.018
-0.136	-0.191	-1.037
-0.156	-0.195	-1.044
-0.149	-0.219	-1.022
-0.118	-0.226	-1.003
-0.071	-0.160	-1.025
-0.026	-0.126	-1.048
0.025	-0.122	-1.037
0.029	-0.147	-1.029
-0.012	-0.164	-1.052
-0.084	-0.160	-0.995
-0.108	-0.136	-0.867
-0.108	-0.147	-0.728
-0.122	-0.133	-0.675
-0.136	-0.102	-0.694
-0.053	-0.043	-0.743
0.059	0.005	-0.811
0.107	0.060	-0.818
0.128	0.091	-0.830
-0.033	0.056	-0.728
-0.115	0.046	-0.679
-0.129	0.056	-0.811
-0.170	0.049	-1.052
-0.221	0.135	-0.980
-0.320	0.483	-0.720
-0.341	0.610	-0.833
-0.330	0.524	-0.980
-0.320	0.410	-0.988
-0.317	0.263	-0.976
-0.252	0.197	-1.063
-0.173	0.173	-1.135
