0.234	0.259	-0.984
0.251	0.287	-0.928
0.261	0.280	-0.912
0.261	0.256	-0.935
0.265	0.256	-0.916
0.254	0.249	-0.916
0.234	0.245	-0.909
0.196	0.235	-0.928
0.176	0.211	-0.931
0.186	0.183	-0.928
0.230	0.177	-0.901
0.268	0.183	-0.894
0.302	0.190	-0.901
0.313	0.180	-0.916
0.306	0.190	-0.905
0.295	0.180	-0.924
0.295	0.170	-0.973
0.306	0.183	-1.003
0.254	0.197	-0.954
0.217	0.204	-0.969
0.196	0.232	-0.965
0.183	0.235	-0.958
0.159	0.225	-0.931
0.148	0.180	-0.897
0.169	0.142	-0.943
0.189	0.125	-0.931
0.206	0.125	-0.935
0.265	0.139	-0.950
0.282	0.166	-0.939
0.302	0.190	-0.928
0.306	0.180	-0.928
0.302	0.166	-0.939
0.313	0.139	-0.980
0.306	0.122	-1.022
0.292	0.122	-1.048
0.258	0.139	-1.022
0.224	0.146	-0.995
0.183	0.170	-0.984
0.165	0.187	-1.029
0.162	0.187	-1.071
0.162	0.218	-1.067
0.138	0.235	-0.995
0.121	0.245	-0.950
0.135	0.259	-0.931
0.135	0.297	-0.943
0.100	0.311	-0.943
0.080	0.311	-0.973
0.053	0.307	-0.912
0.022	0.294	-0.833
-0.012	0.239	-0.803
-0.006	0.201	-0.803
0.012	0.166	-0.815
0.097	0.146	-0.890
0.152	0.159	-0.920
0.200	0.211	-0.897
0.206	0.307	-0.856
0.203	0.335	-0.875
0.206	0.314	-0.976
0.227	0.294	-1.010
0.217	0.273	-0.984
0.196	0.235	-0.958
0.176	0.204	-0.935
0.155	0.208	-0.856
0.148	0.245	-0.864
0.169	0.208	-1.007
0.196	0.252	-1.123
0.206	0.493	-0.920
0.077	0.630	-0.758
-0.053	0.469	-0.950
-0.029	0.294	-1.131
0.035	0.287	-0.943
0.022	0.311	-0.811
0.012	0.266	-0.882
0.001	0.263	-0.867
0.066	0.304	-0.924
0.237	0.393	-1.180
0.248	0.507	-0.946
0.213	0.544	-0.867
0.111	0.441	-0.916
0.046	0.345	-0.954
0.053	0.252	-1.018
0.070	0.208	-1.007
0.053	0.235	-0.897
0.070	0.304	-0.879
0.124	0.355	-0.871
0.155	0.397	-0.803
0.200	0.434	-0.803
0.268	0.404	-0.999
0.343	0.448	-1.108
0.285	0.445	-0.976
0.183	0.369	-0.939
0.162	0.314	-0.973
0.162	0.428	-0.848
0.059	0.483	-0.815
-0.047	0.366	-1.022
-0.064	0.366	-1.093
-0.074	0.441	-0.886
-0.023	0.476	-0.766
0.073	0.434	-0.852
0.104	0.400	-0.909
0.073	0.366	-0.879
0.077	0.359	-0.905
0.128	0.366	-0.950
0.200	0.417	-0.995
0.224	0.486	-0.939
0.165	0.507	-0.871
0.097	0.452	-0.894
0.056	0.421	-0.920
0.029	0.379	-0.920
0.012	0.369	-0.912
0.008	0.373	-0.897
0.015	0.400	-0.894
0.042	0.428	-0.882
0.053	0.434	-0.894
0.080	0.414	-0.905
0.111	0.404	-0.909
0.135	0.379	-0.909
0.162	0.379	-0.912
0.155	0.383	-0.916
0.138	0.404	-0.912
0.114	0.428	-0.909
0.087	0.424	-0.924
0.063	0.407	-0.924
0.066	0.390	-0.935
0.070	0.390	-0.935
0.070	0.390	-0.912
0.063	0.393	-0.890
0.070	0.400	-0.886
0.083	0.407	-0.905
0.090	0.397	-0.890
0.097	0.379	-0.890
0.114	0.355	-0.897
0.121	0.338	-0.916
0.128	0.338	-0.916
0.138	0.349	-0.931
0.135	0.355	-0.935
0.135	0.359	-0.928
0.135	0.373	-0.935
0.128	0.393	-0.928
0.128	0.383	-0.928
0.107	0.369	-0.950
0.097	0.355	-0.958
0.083	0.342	-0.943
0.063	0.355	-0.931
0.056	0.359	-0.931
0.066	0.373	-0.935
0.077	0.386	-0.935
0.080	0.379	-0.928
0.066	0.376	-0.920
0.056	0.366	-0.920
0.070	0.359	-0.916
0.077	0.355	-0.916
0.087	0.355	-0.928
0.083	0.359	-0.931
0.080	0.362	-0.931
0.087	0.362	-0.920
