0.042	0.658	-0.687
-0.146	0.562	-0.800
-0.272	0.472	-0.705
-0.351	0.517	-0.559
-0.372	0.455	-0.585
-0.327	0.383	-0.736
-0.221	0.383	-0.800
-0.098	0.428	-0.871
0.022	0.496	-1.052
0.107	0.723	-1.003
0.179	0.878	-1.010
0.131	0.761	-1.191
0.063	0.599	-1.191
-0.029	0.404	-1.116
-0.084	0.249	-1.022
-0.118	0.149	-0.946
-0.211	0.180	-0.694
-0.324	0.311	-0.713
-0.508	0.538	-1.214
-0.857	1.112	-1.368
-0.618	1.253	-1.071
-0.204	0.758	-0.943
0.063	0.232	-0.837
0.350	0.194	-0.739
0.716	0.445	-0.796
0.832	0.582	-0.747
0.651	0.486	-0.649
0.306	0.239	-0.555
0.046	0.070	-0.551
-0.094	0.046	-0.540
-0.194	0.142	-0.645
-0.368	0.373	-0.928
-0.577	0.730	-1.146
-0.700	1.036	-1.127
-0.484	0.675	-1.199
-0.279	0.472	-1.104
-0.064	0.369	-1.123
0.025	0.558	-1.172
0.053	0.709	-1.135
0.035	0.644	-1.108
0.025	0.393	-1.010
0.018	0.201	-0.943
0.059	0.036	-1.052
0.087	0.046	-0.871
0.104	0.228	-0.792
0.025	0.565	-1.097
0.025	0.840	-1.037
-0.153	0.909	-1.059
-0.242	0.744	-0.969
-0.259	0.493	-0.758
-0.207	0.338	-0.694
-0.122	0.269	-0.732
-0.033	0.294	-0.758
0.022	0.407	-0.713
0.152	0.569	-0.736
0.234	0.644	-0.856
0.206	0.586	-0.860
0.077	0.455	-0.830
-0.074	0.335	-0.803
-0.136	0.349	-0.766
-0.207	0.410	-0.792
-0.296	0.448	-0.826
-0.293	0.400	-0.856
-0.187	0.359	-0.928
-0.146	0.397	-1.037
-0.074	0.483	-1.086
0.042	0.558	-1.063
0.100	0.531	-1.131
0.046	0.448	-1.135
-0.033	0.465	-1.078
-0.077	0.500	-0.988
-0.091	0.524	-0.999
-0.081	0.500	-0.976
-0.077	0.465	-0.924
-0.067	0.434	-0.875
-0.023	0.362	-0.815
-0.009	0.269	-0.743
-0.040	0.197	-0.728
-0.115	0.177	-0.747
-0.177	0.428	-0.800
-0.183	0.782	-0.762
-0.149	0.840	-0.988
-0.084	0.699	-0.905
-0.074	0.541	-0.751
-0.050	0.335	-0.728
-0.067	0.263	-0.720
-0.098	0.256	-0.660
-0.129	0.311	-0.664
-0.163	0.452	-0.811
-0.166	0.531	-1.003
-0.132	0.538	-1.191
-0.112	0.496	-1.153
-0.129	0.445	-1.097
-0.136	0.524	-0.980
-0.142	0.569	-0.879
-0.105	0.459	-1.074
-0.101	0.386	-1.180
-0.101	0.373	-1.104
-0.029	0.252	-1.165
-0.012	0.201	-1.063
-0.053	0.300	-0.946
-0.136	0.459	-0.894
-0.142	0.593	-1.067
-0.146	0.709	-1.089
-0.177	0.747	-1.018
-0.156	0.675	-0.784
-0.071	0.558	-0.743
0.022	0.393	-0.766
0.059	0.318	-0.717
0.077	0.355	-0.623
0.035	0.431	-0.446
0.008	0.373	-0.480
0.042	0.304	-0.502
-0.019	0.201	-0.581
-0.108	0.218	-0.687
-0.211	0.283	-0.762
-0.372	0.476	-0.954
-0.481	0.775	-1.135
-0.419	0.885	-1.195
-0.194	0.720	-1.202
-0.036	0.459	-1.214
-0.009	0.318	-1.184
-0.043	0.280	-1.040
-0.084	0.300	-0.943
-0.136	0.362	-0.984
-0.245	0.390	-1.199
-0.399	0.376	-1.383
-0.447	0.349	-1.376
-0.361	0.297	-1.229
-0.272	0.294	-1.018
-0.129	0.328	-1.120
0.035	0.445	-1.093
0.186	0.572	-1.037
0.323	0.572	-0.976
0.265	0.469	-0.852
0.035	0.404	-0.841
-0.081	0.404	-0.890
-0.139	0.386	-0.848
-0.156	0.503	-0.649
-0.207	0.586	-0.589
-0.242	0.558	-0.788
-0.187	0.514	-0.879
-0.146	0.489	-0.826
-0.146	0.472	-0.800
-0.183	0.448	-0.830
-0.211	0.448	-0.864
-0.224	0.459	-0.875
-0.224	0.431	-0.800
-0.221	0.431	-0.784
-0.204	0.438	-0.848
-0.177	0.455	-0.886
-0.156	0.445	-0.856
-0.142	0.438	-0.811
-0.163	0.452	-0.871
-0.183	0.410	-0.894
-0.163	0.404	-0.807
-0.159	0.428	-0.698
-0.214	0.410	-0.724
-0.293	0.349	-0.830
-0.307	0.342	-0.867
-0.252	0.390	-0.826
-0.139	0.472	-0.811
-0.040	0.410	-0.916
-0.029	0.379	-0.984
-0.122	0.355	-1.052
-0.088	0.441	-1.018
-0.023	0.579	-0.935
-0.081	0.579	-0.901
-0.252	0.520	-0.939
-0.365	0.514	-0.939
-0.447	0.565	-0.886
-0.481	0.538	-0.916
-0.430	0.514	-0.920
-0.368	0.465	-0.886
-0.334	0.441	-0.882
-0.310	0.489	-0.856
-0.259	0.627	-0.852
-0.272	0.565	-0.935
-0.300	0.507	-0.935
-0.330	0.397	-0.879
-0.300	0.345	-0.818
-0.255	0.349	-0.773
-0.238	0.483	-0.690
-0.276	0.565	-0.803
-0.300	0.514	-0.943
-0.235	0.486	-0.867
-0.153	0.489	-0.830
-0.081	0.507	-0.833
-0.053	0.520	-0.886
-0.149	0.572	-0.841
-0.303	0.661	-0.777
-0.457	0.685	-0.860
-0.457	0.850	-0.939
-0.437	0.833	-0.950
-0.389	0.627	-0.909
-0.317	0.455	-0.754
-0.296	0.383	-0.732
-0.269	0.342	-0.796
-0.214	0.514	-0.732
-0.180	0.551	-0.732
-0.156	0.524	-0.867
-0.139	0.606	-0.935
-0.187	0.637	-0.958
-0.272	0.589	-1.033
-0.252	0.496	-1.052
-0.224	0.431	-1.003
-0.228	0.331	-1.040
-0.194	0.379	-1.104
-0.173	0.527	-0.976
-0.224	0.641	-1.037
-0.211	0.802	-1.116
-0.146	0.885	-1.059
-0.084	0.737	-0.912
-0.108	0.527	-0.807
-0.136	0.434	-0.683
-0.177	0.393	-0.577
-0.221	0.520	-0.438
-0.262	0.596	-0.423
-0.317	0.469	-0.604
-0.224	0.410	-0.562
-0.146	0.438	-0.559
-0.098	0.448	-0.611
-0.064	0.503	-0.656
-0.033	0.575	-0.758
0.001	0.648	-0.924
0.025	0.703	-1.025
0.012	0.610	-1.037
-0.060	0.459	-1.097
-0.183	0.538	-1.029
-0.313	0.651	-0.992
-0.450	0.679	-1.082
-0.413	0.709	-1.123
-0.348	0.627	-1.007
-0.235	0.328	-0.841
-0.163	0.146	-0.969
-0.064	0.263	-0.875
0.049	0.465	-0.510
0.080	0.386	-0.924
0.271	0.369	-0.796
0.022	0.747	-1.003
-0.081	0.868	-1.202
-0.276	0.799	-1.010
-0.395	0.696	-0.687
-0.409	0.531	-0.690
-0.372	0.362	-0.792
-0.286	0.294	-0.747
-0.201	0.318	-0.694
-0.115	0.373	-0.732
-0.081	0.434	-0.796
-0.006	0.544	-0.717
0.066	0.531	-0.739
0.148	0.496	-0.792
0.155	0.479	-0.822
0.083	0.397	-0.958
-0.033	0.445	-1.168
-0.125	0.569	-1.334
-0.156	0.548	-1.161
-0.098	0.424	-1.131
-0.016	0.434	-0.965
0.042	0.483	-0.886
0.100	0.438	-0.931
0.012	0.294	-1.153
-0.115	0.170	-1.432
-0.207	0.266	-1.733
-0.235	0.720	-1.443
-0.262	1.005	-1.364
-0.235	0.930	-1.259
-0.187	0.761	-1.108
-0.115	0.665	-0.931
-0.043	0.555	-0.732
0.018	0.404	-0.589
0.056	0.297	-0.513
0.090	0.166	-0.352
0.083	0.108	-0.242
0.090	0.056	-0.208
0.018	0.012	-0.250
-0.064	0.101	-0.498
-0.112	0.290	-0.690
-0.180	0.610	-0.743
-0.214	0.940	-0.668
-0.201	1.088	-0.653
-0.166	1.029	-0.815
-0.136	0.782	-0.845
-0.081	0.599	-0.777
-0.002	0.448	-0.800
0.097	0.342	-0.860
0.172	0.335	-0.901
0.183	0.431	-0.867
0.142	0.599	-0.841
0.018	0.727	-0.916
-0.101	0.709	-1.052
-0.118	0.613	-1.135
-0.094	0.551	-1.063
-0.029	0.445	-1.052
0.049	0.373	-1.116
0.094	0.331	-1.044
0.008	0.318	-0.992
-0.084	0.397	-0.980
-0.149	0.555	-0.969
-0.194	0.644	-0.954
-0.194	0.644	-0.992
-0.132	0.476	-0.992
-0.064	0.324	-0.958
0.008	0.276	-0.935
0.100	0.266	-0.856
0.152	0.300	-0.815
0.155	0.307	-0.811
0.104	0.321	-0.845
0.008	0.386	-0.867
-0.098	0.531	-0.856
-0.211	0.617	-0.935
-0.265	0.589	-0.909
-0.276	0.486	-0.856
-0.221	0.307	-0.811
-0.146	0.287	-0.800
0.008	0.373	-0.845
0.142	0.582	-0.958
0.196	0.689	-1.135
0.094	0.514	-1.078
-0.050	0.324	-0.830
-0.108	0.294	-0.830
-0.108	0.352	-0.916
-0.105	0.500	-0.950
-0.118	0.489	-0.871
-0.139	0.393	-0.784
-0.163	0.352	-0.758
-0.125	0.362	-0.916
-0.067	0.462	-1.063
-0.012	0.514	-1.018
-0.002	0.455	-0.897
-0.006	0.393	-0.841
-0.043	0.355	-0.818
-0.108	0.321	-0.830
